basin,name,year,cyclone_of_the_year,num_of_track_entries,date,time,record_identifier,status_of_system,latitude,longitude,max_sustained_wind,central_pressure,34kt_NE,34kt_SE,34kt_SW,34kt_NW,50kt_NE,50kt_SE,50kt_SW,50kt_NW,64kt_NE,64kt_SE,64kt_SW,64kt_NW
EP,IONE2,1970,08,17,19700723,1200,,TD,14.6N,105.3W,25,,,,,,,,,,,,,,
EP,IONE2,1970,08,17,19700723,1800,,TD,15.0N,106.5W,25,,,,,,,,,,,,,,
EP,IONE2,1970,08,17,19700724,0000,,TD,15.4N,107.7W,25,,,,,,,,,,,,,,
EP,IONE2,1970,08,17,19700724,0600,,TD,15.6N,108.5W,25,,,,,,,,,,,,,,
EP,IONE2,1970,08,17,19700724,1200,,TD,15.8N,109.4W,25,,,,,,,,,,,,,,
EP,IONE2,1970,08,17,19700724,1800,,TS,16.0N,110.2W,45,,,,,,,,,,,,,,
EP,IONE2,1970,08,17,19700725,0000,,TS,16.5N,111.0W,45,,,,,,,,,,,,,,
EP,IONE2,1970,08,17,19700725,0600,,TS,17.5N,111.4W,45,,,,,,,,,,,,,,
EP,IONE2,1970,08,17,19700725,1200,,TS,18.6N,111.7W,45,,,,,,,,,,,,,,
EP,IONE2,1970,08,17,19700725,1800,,TS,19.4N,112.2W,45,,,,,,,,,,,,,,
EP,IONE2,1970,08,17,19700726,0000,,TS,20.3N,112.6W,45,,,,,,,,,,,,,,
EP,IONE2,1970,08,17,19700726,0600,,TS,20.8N,112.8W,40,,,,,,,,,,,,,,
EP,IONE2,1970,08,17,19700726,1200,,TS,21.3N,113.0W,35,,,,,,,,,,,,,,
EP,IONE1,1970,09,5,19700724,0000,,TD,18.0N,106.8W,25,,,,,,,,,,,,,,
EP,IONE1,1970,09,5,19700724,0600,,TD,18.5N,107.0W,30,,,,,,,,,,,,,,
EP,IONE1,1970,09,5,19700724,1200,,TS,19.1N,107.2W,40,,,,,,,,,,,,,,
EP,IONE1,1970,09,5,19700724,1800,,TS,19.8N,107.3W,50,,,,,,,,,,,,,,
EP,IONE1,1970,09,5,19700725,0000,,TS,21.0N,107.5W,35,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700729,1200,,TD,17.1N,105.3W,25,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700729,1800,,TS,17.3N,106.0W,35,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700730,0000,,TS,17.6N,106.7W,35,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700730,0600,,TS,18.1N,107.6W,35,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700730,1200,,TS,18.5N,108.5W,35,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700730,1800,,TS,18.8N,109.2W,40,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700731,0000,,TS,19.0N,109.9W,45,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700731,0600,,TS,19.2N,110.7W,45,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700731,1200,,TS,19.4N,111.5W,45,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700731,1800,,TS,19.6N,112.2W,50,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700801,0000,,TS,19.7N,113.0W,50,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700801,0600,,TS,19.8N,113.8W,45,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700801,1200,,TS,19.9N,114.6W,40,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700801,1800,,TD,19.9N,115.5W,30,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700802,0000,,TD,19.9N,116.3W,30,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700802,0600,,TD,19.8N,116.8W,30,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700802,1200,,TD,19.8N,117.4W,25,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700802,1800,,TD,19.8N,118.0W,25,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700803,0000,,TD,19.7N,118.6W,25,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700803,0600,,TD,19.7N,119.1W,25,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700803,1200,,TD,19.6N,119.6W,25,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700803,1800,,TD,19.5N,120.1W,25,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700804,0000,,TD,19.4N,120.6W,25,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700804,0600,,TD,19.2N,121.0W,25,,,,,,,,,,,,,,
EP,JOYCE,1970,10,25,19700804,1200,,TD,18.9N,121.4W,25,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700805,0000,,TD,16.0N,100.0W,25,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700805,0600,,TD,16.1N,101.2W,25,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700805,1200,,TD,16.4N,102.4W,25,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700805,1800,,TS,16.9N,103.4W,45,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700806,0000,,TS,17.4N,104.4W,45,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700806,0600,,TS,18.1N,105.8W,45,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700806,1200,,TS,18.8N,107.2W,45,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700806,1800,,TS,19.4N,108.3W,40,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700807,0000,,TS,20.1N,109.4W,40,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700807,0600,,TS,20.6N,110.2W,40,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700807,1200,,TS,21.2N,110.9W,40,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700807,1800,,TS,21.9N,111.6W,35,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700808,0000,,TD,22.6N,112.2W,25,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700808,0600,,TD,23.1N,112.7W,25,,,,,,,,,,,,,,
EP,KRISTEN,1970,11,15,19700808,1200,,TD,23.7N,113.2W,25,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700816,0000,,TD,11.2N,97.4W,25,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700816,0600,,TD,11.3N,98.5W,25,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700816,1200,,TD,11.5N,99.6W,25,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700816,1800,,TD,11.8N,100.7W,25,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700817,0000,,TD,12.2N,101.8W,25,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700817,0600,,TD,12.7N,102.7W,25,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700817,1200,,TD,13.2N,103.6W,25,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700817,1800,,TS,13.9N,104.6W,35,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700818,0000,,TS,14.5N,105.7W,35,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700818,0600,,TS,15.1N,107.0W,35,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700818,1200,,TS,15.4N,108.4W,35,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700818,1800,,TS,15.5N,109.4W,35,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700819,0000,,TS,15.4N,110.4W,35,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700819,0600,,TS,15.0N,111.1W,35,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700819,1200,,TS,14.7N,111.9W,35,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700819,1800,,TS,14.5N,112.7W,50,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700820,0000,,TS,14.3N,113.6W,60,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700820,0600,,TS,14.2N,114.5W,60,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700820,1200,,TS,14.1N,115.5W,60,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700820,1800,,HU,14.0N,116.5W,65,988,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700821,0000,,HU,14.1N,117.5W,65,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700821,0600,,HU,14.4N,118.5W,65,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700821,1200,,HU,14.8N,119.4W,65,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700821,1800,,HU,15.2N,120.2W,65,978,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700822,0000,,HU,15.7N,120.9W,70,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700822,0600,,HU,16.3N,122.0W,70,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700822,1200,,HU,16.7N,123.2W,70,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700822,1800,,HU,16.9N,124.3W,85,963,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700823,0000,,HU,16.9N,125.4W,85,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700823,0600,,HU,16.9N,126.5W,85,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700823,1200,,HU,16.9N,127.6W,80,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700823,1800,,TS,16.9N,128.7W,60,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700824,0000,,TS,16.9N,129.9W,60,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700824,0600,,TS,17.1N,131.0W,55,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700824,1200,,TS,17.6N,132.0W,55,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700824,1800,,TS,18.0N,132.8W,50,994,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700825,0000,,TS,18.4N,133.6W,50,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700825,0600,,TS,18.6N,134.5W,50,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700825,1200,,TS,18.8N,135.4W,45,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700825,1800,,TS,19.1N,136.2W,45,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700826,0000,,TS,19.3N,137.1W,45,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700826,0600,,TS,19.6N,138.1W,45,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700826,1200,,TS,19.8N,139.1W,45,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700826,1800,,TD,20.0N,140.0W,25,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700827,0000,,TD,20.0N,141.0W,25,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700827,0600,,TD,20.0N,142.1W,25,,,,,,,,,,,,,,
EP,LORRAINE,1970,12,47,19700827,1200,,TD,20.0N,143.1W,25,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700820,1200,,TD,12.6N,129.4W,25,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700820,1800,,TS,13.0N,130.6W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700821,0000,,TS,13.3N,131.8W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700821,0600,,TS,13.4N,132.7W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700821,1200,,TS,13.6N,133.6W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700821,1800,,TS,13.8N,134.5W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700822,0000,,TS,14.1N,135.4W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700822,0600,,TS,14.4N,136.3W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700822,1200,,TS,14.6N,137.3W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700822,1800,,TS,14.8N,138.3W,50,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700823,0000,,TS,14.9N,139.4W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700823,0600,,TS,15.1N,140.3W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700823,1200,,TS,15.3N,141.2W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700823,1800,,TS,15.6N,142.7W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700824,0000,,TS,16.0N,144.1W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700824,0600,,TS,16.3N,145.5W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700824,1200,,TS,16.5N,147.0W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700824,1800,,TS,16.9N,148.5W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700825,0000,,TS,17.3N,150.0W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700825,0600,,TS,17.6N,151.3W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700825,1200,,TS,17.7N,152.7W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700825,1800,,TS,17.6N,154.2W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700826,0000,,TS,17.5N,155.7W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700826,0600,,TS,17.4N,156.4W,45,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700826,1200,,TD,17.3N,157.1W,25,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700826,1800,,TD,17.2N,157.6W,25,,,,,,,,,,,,,,
EP,MAGGIE,1970,13,27,19700827,0000,,TD,17.2N,158.1W,25,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700831,0000,,TD,16.4N,103.3W,25,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700831,0600,,TD,16.7N,104.4W,25,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700831,1200,,TD,17.0N,105.4W,25,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700831,1800,,TS,17.3N,106.4W,45,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700901,0000,,TS,17.7N,107.4W,45,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700901,0600,,TS,18.0N,108.1W,45,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700901,1200,,TS,18.3N,108.7W,45,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700901,1800,,TS,18.5N,109.3W,45,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700902,0000,,TS,18.8N,109.8W,50,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700902,0600,,TS,19.3N,110.3W,50,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700902,1200,,TS,19.9N,110.9W,50,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700902,1800,,TS,20.4N,111.6W,50,992,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700903,0000,,TS,21.0N,112.4W,50,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700903,0600,,TS,21.5N,113.1W,50,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700903,1200,,TS,22.0N,113.9W,50,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700903,1800,,TD,22.3N,114.4W,30,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700904,0000,,TS,22.6N,114.6W,45,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700904,0600,,TS,22.8N,114.7W,40,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700904,1200,,TS,23.1N,114.8W,40,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700904,1800,,TD,23.5N,114.9W,25,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700905,0000,,TD,24.0N,115.0W,30,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700905,0600,,TD,24.7N,114.8W,30,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700905,1200,,TD,25.4N,114.4W,25,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700905,1800,,ET,26.1N,114.0W,25,,,,,,,,,,,,,,
EP,NORMA,1970,14,25,19700906,0000,,ET,26.7N,113.5W,25,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700901,0000,,TD,25.3N,174.0W,30,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700901,0600,,TD,26.1N,175.1W,30,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700901,1200,,TD,27.0N,176.2W,30,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700901,1800,,TD,28.0N,177.0W,30,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700902,0000,,TS,29.0N,178.0W,45,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700902,0600,,TS,30.1N,178.7W,50,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700902,1200,,TS,31.3N,179.2W,55,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700902,1800,,TS,32.5N,179.4W,60,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700903,0000,,TS,33.6N,179.7W,60,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700903,0600,,HU,35.1N,179.2W,70,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700903,1200,,HU,36.2N,178.2W,70,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700903,1800,,TS,38.0N,176.0W,60,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700904,0000,,TS,39.8N,173.0W,45,,,,,,,,,,,,,,
CP,DOT,1970,01,14,19700904,0600,,TS,40.5N,172.0W,35,,,,,,,,,,,,,,
EP,ORLENE,1970,15,9,19700907,0000,,TD,13.5N,97.3W,25,,,,,,,,,,,,,,
EP,ORLENE,1970,15,9,19700907,0600,,TS,13.7N,96.8W,45,,,,,,,,,,,,,,
EP,ORLENE,1970,15,9,19700907,1200,,TS,13.9N,96.4W,45,,,,,,,,,,,,,,
EP,ORLENE,1970,15,9,19700907,1800,,TS,14.2N,95.8W,45,,,,,,,,,,,,,,
EP,ORLENE,1970,15,9,19700908,0000,,TS,14.6N,95.3W,55,,,,,,,,,,,,,,
EP,ORLENE,1970,15,9,19700908,0600,,TS,15.0N,94.8W,55,,,,,,,,,,,,,,
EP,ORLENE,1970,15,9,19700908,1200,,TS,15.5N,94.4W,55,,,,,,,,,,,,,,
EP,ORLENE,1970,15,9,19700908,1800,,ET,16.2N,94.1W,30,,,,,,,,,,,,,,
EP,ORLENE,1970,15,9,19700909,0000,,ET,17.0N,94.0W,25,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701004,0000,,TD,12.1N,95.4W,25,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701004,0600,,TD,12.3N,96.5W,25,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701004,1200,,TD,12.4N,97.7W,25,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701004,1800,,TS,12.5N,99.0W,45,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701005,0000,,TS,12.6N,100.4W,45,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701005,0600,,TS,12.6N,101.7W,45,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701005,1200,,TS,12.7N,102.9W,45,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701005,1800,,HU,12.9N,104.2W,75,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701006,0000,,HU,13.2N,105.5W,75,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701006,0600,,HU,13.6N,107.0W,75,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701006,1200,,HU,14.0N,108.4W,75,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701006,1800,,HU,14.5N,109.9W,90,979,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701007,0000,,HU,14.9N,111.5W,90,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701007,0600,,HU,15.3N,112.9W,90,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701007,1200,,HU,15.6N,114.3W,90,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701007,1800,,HU,15.8N,115.5W,90,976,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701008,0000,,HU,16.0N,116.7W,90,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701008,0600,,HU,16.2N,118.0W,90,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701008,1200,,HU,16.4N,119.4W,90,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701008,1800,,HU,16.6N,120.6W,95,972,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701009,0000,,HU,16.7N,121.8W,95,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701009,0600,,HU,16.9N,122.9W,95,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701009,1200,,HU,17.3N,123.9W,95,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701009,1800,,HU,18.0N,124.8W,95,980,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701010,0000,,TS,18.6N,125.8W,60,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701010,0600,,TS,18.8N,126.7W,55,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701010,1200,,TS,18.8N,127.7W,50,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701010,1800,,TS,18.7N,128.3W,45,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701011,0000,,TS,18.6N,129.0W,35,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701011,0600,,TD,18.6N,129.6W,30,,,,,,,,,,,,,,
EP,PATRICIA,1970,16,31,19701011,1200,,TD,18.7N,130.1W,25,,,,,,,,,,,,,,
EP,ROSALIE,1970,17,11,19701021,0000,,TD,13.3N,113.3W,25,,,,,,,,,,,,,,
EP,ROSALIE,1970,17,11,19701021,0600,,TD,14.1N,114.3W,25,,,,,,,,,,,,,,
EP,ROSALIE,1970,17,11,19701021,1200,,TS,15.0N,115.2W,45,,,,,,,,,,,,,,
EP,ROSALIE,1970,17,11,19701021,1800,,TS,15.6N,115.6W,45,,,,,,,,,,,,,,
EP,ROSALIE,1970,17,11,19701022,0000,,TS,16.2N,115.9W,45,,,,,,,,,,,,,,
EP,ROSALIE,1970,17,11,19701022,0600,,TS,16.9N,116.2W,45,,,,,,,,,,,,,,
EP,ROSALIE,1970,17,11,19701022,1200,,TS,17.6N,116.4W,45,,,,,,,,,,,,,,
EP,ROSALIE,1970,17,11,19701022,1800,,TS,18.3N,116.7W,45,1006,,,,,,,,,,,,,
EP,ROSALIE,1970,17,11,19701023,0000,,TS,19.0N,117.1W,45,,,,,,,,,,,,,,
EP,ROSALIE,1970,17,11,19701023,0600,,TS,19.5N,117.8W,45,,,,,,,,,,,,,,
EP,ROSALIE,1970,17,11,19701023,1200,,TD,19.8N,118.6W,25,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701101,1200,,TD,14.5N,107.7W,25,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701101,1800,,TD,14.5N,108.3W,30,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701102,0000,,TD,14.6N,108.9W,30,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701102,0600,,TD,14.7N,109.6W,30,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701102,1200,,TD,14.8N,110.3W,30,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701102,1800,,TS,15.1N,111.0W,35,997,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701103,0000,,TS,15.7N,111.6W,40,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701103,0600,,TS,16.7N,111.7W,40,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701103,1200,,TS,17.6N,111.4W,45,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701103,1800,,TS,18.1N,111.0W,60,995,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701104,0000,,TS,18.5N,110.6W,60,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701104,0600,,TS,19.0N,110.0W,60,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701104,1200,,TS,19.5N,109.4W,60,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701104,1800,,TS,20.0N,108.9W,50,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701105,0000,,TS,20.5N,108.8W,45,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701105,0600,,TS,20.8N,109.2W,45,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701105,1200,,TS,20.8N,109.8W,45,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701105,1800,,TS,20.7N,110.4W,45,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701106,0000,,TS,20.7N,110.9W,45,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701106,0600,,TS,21.1N,111.4W,40,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701106,1200,,TS,21.6N,111.8W,35,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701106,1800,,TD,21.9N,112.0W,30,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701107,0000,,TD,22.2N,112.1W,25,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701107,0600,,TD,22.5N,112.0W,25,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701107,1200,,TD,22.7N,111.9W,25,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701107,1800,,TD,22.9N,111.7W,25,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701108,0000,,TD,23.1N,111.4W,25,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701108,0600,,TD,23.0N,111.0W,25,,,,,,,,,,,,,,
EP,SELMA,1970,18,29,19701108,1200,,TD,22.7N,110.6W,25,,,,,,,,,,,,,,
EP,AGATHA,1971,01,17,19710521,1200,,TS,12.2N,93.1W,45,,,,,,,,,,,,,,
EP,AGATHA,1971,01,17,19710521,1800,,TS,12.5N,93.9W,45,,,,,,,,,,,,,,
EP,AGATHA,1971,01,17,19710522,0000,,TS,12.7N,94.8W,45,,,,,,,,,,,,,,
EP,AGATHA,1971,01,17,19710522,0600,,TS,13.0N,96.1W,45,,,,,,,,,,,,,,
EP,AGATHA,1971,01,17,19710522,1200,,TS,13.3N,97.5W,45,,,,,,,,,,,,,,
EP,AGATHA,1971,01,17,19710522,1800,,HU,13.6N,98.7W,65,,,,,,,,,,,,,,
EP,AGATHA,1971,01,17,19710523,0000,,HU,14.1N,99.8W,75,,,,,,,,,,,,,,
EP,AGATHA,1971,01,17,19710523,0600,,HU,14.7N,100.5W,75,,,,,,,,,,,,,,
EP,AGATHA,1971,01,17,19710523,1200,,HU,15.2N,100.9W,75,,,,,,,,,,,,,,
